,artist_id,artist_name_kor,birth,death,money,canvas_size_money,auction_date,auction_place,artwork_type,make_year,size_length,size_length_inch,size_width,size_width_inch,canvas_size,half_year,estimate_high,estimate_low
161,6987,김환기,1913,1974,600000.0,24000.0,2017-08-22,SEOUL,other,,80.0,31.496080000000003,61.0,24.015761,25.0,2,1500000.0,1200000.0
162,6987,김환기,1913,1974,1000000.0,40000.0,2017-08-29,SEOUL,other,,78.0,30.708678000000003,61.0,24.015761,25.0,2,1500000.0,1200000.0
163,6987,김환기,1913,1974,1750000.0,70000.0,2017-09-05,SEOUL,other,,80.0,31.496080000000003,57.0,22.440957,25.0,2,1500000.0,1200000.0
164,6987,김환기,1913,1974,3000000.0,100000.0,2017-09-05,SEOUL,other,,90.0,35.43309,90.0,35.43309,30.0,2,2500000.0,1800000.0
165,6987,김환기,1913,1974,700000.0,28000.0,2017-09-12,SEOUL,other,,80.0,31.496080000000003,60.5,23.8189105,25.0,2,1500000.0,1200000.0
166,6987,김환기,1913,1974,560000.0,56000.0,2017-09-12,SEOUL,other,,39.5,15.551189500000001,57.0,22.440957,10.0,2,500000.0,350000.0
167,6987,김환기,1913,1974,1500000.0,50000.0,2017-09-19,SEOUL,other,,90.0,35.43309,90.0,35.43309,30.0,2,2500000.0,1800000.0
168,6987,김환기,1913,1974,1500000.0,50000.0,2017-09-26,SEOUL,other,,90.0,35.43309,90.0,35.43309,30.0,2,2500000.0,1800000.0
169,6987,김환기,1913,1974,850000.0,56666.666666666664,2017-10-03,SEOUL,other,1979,48.8,19.2126088,68.5,26.968518500000002,15.0,2,2000000.0,1500000.0
170,6987,김환기,1913,1974,900000.0,36000.0,2017-10-03,SEOUL,other,,77.5,30.511827500000003,61.0,24.015761,25.0,2,1600000.0,1000000.0
171,6987,김환기,1913,1974,750000.0,30000.0,2017-10-10,SEOUL,other,,78.0,30.708678000000003,61.0,24.015761,25.0,2,1500000.0,1200000.0
172,6987,김환기,1913,1974,750000.0,37500.0,2017-10-10,SEOUL,other,,47.5,18.7007975,70.8,27.8740308,20.0,2,2000000.0,1500000.0
173,6987,김환기,1913,1974,750000.0,30000.0,2017-10-10,SEOUL,other,,80.0,31.496080000000003,59.0,23.228359,25.0,2,1500000.0,1200000.0
174,6987,김환기,1913,1974,750000.0,30000.0,2017-10-24,SEOUL,other,,80.0,31.496080000000003,59.0,23.228359,25.0,2,1500000.0,1200000.0
175,6987,김환기,1913,1974,850000.0,34000.0,2017-10-31,SEOUL,other,,77.5,30.511827500000003,61.0,24.015761,25.0,2,1600000.0,1000000.0
176,6987,김환기,1913,1974,750000.0,30000.0,2017-10-31,SEOUL,other,,78.0,30.708678000000003,61.0,24.015761,25.0,2,1500000.0,1200000.0
177,6987,김환기,1913,1974,420000.0,28000.0,2017-10-31,SEOUL,other,,39.0,15.354339000000001,65.5,25.7874155,15.0,2,2000000.0,1500000.0
178,6987,김환기,1913,1974,480000.0,32000.0,2017-10-31,SEOUL,other,,44.0,17.322844,65.5,25.7874155,15.0,2,2000000.0,1500000.0
179,6987,김환기,1913,1974,750000.0,30000.0,2017-11-21,SEOUL,other,,80.0,31.496080000000003,60.5,23.8189105,25.0,2,1500000.0,1200000.0
180,6987,김환기,1913,1974,800000.0,32000.0,2017-11-28,SEOUL,other,,80.0,31.496080000000003,59.0,23.228359,25.0,2,1500000.0,1200000.0
181,6987,김환기,1913,1974,1300000.0,162500.0,2017-12-05,SEOUL,other,,50.0,19.68505,40.0,15.748040000000001,8.0,2,3000000.0,1500000.0
182,6987,김환기,1913,1974,800000.0,32000.0,2017-12-12,SEOUL,other,,80.0,31.496080000000003,60.5,23.8189105,25.0,2,1500000.0,1200000.0
183,6987,김환기,1913,1974,800000.0,32000.0,2017-12-19,SEOUL,other,,80.0,31.496080000000003,57.0,22.440957,25.0,2,1500000.0,1200000.0
184,6987,김환기,1913,1974,2000000.0,66666.66666666667,2017-12-19,SEOUL,other,,90.0,35.43309,90.0,35.43309,30.0,2,2500000.0,1800000.0
185,6987,김환기,1913,1974,800000.0,32000.0,2018-01-08,SEOUL,other,,78.0,30.708678000000003,61.0,24.015761,25.0,1,1500000.0,1200000.0
186,6987,김환기,1913,1974,750000.0,30000.0,2018-01-22,SEOUL,other,,80.0,31.496080000000003,57.0,22.440957,25.0,1,1500000.0,1200000.0
187,6987,김환기,1913,1974,1900000.0,63333.333333333336,2018-02-05,SEOUL,other,,90.0,35.43309,90.0,35.43309,30.0,1,2500000.0,1800000.0
188,6987,김환기,1913,1974,1150000.0,46000.0,2018-02-05,SEOUL,other,,80.0,31.496080000000003,57.0,22.440957,25.0,1,1600000.0,1000000.0
189,6987,김환기,1913,1974,480000.0,48000.0,2018-02-05,SEOUL,other,,57.5,22.6378075,46.0,18.110246,10.0,1,1400000.0,700000.0
190,6987,김환기,1913,1974,3100000.0,310000.0,2018-04-02,SEOUL,other,2012,56.0,22.047256,38.0,14.960638000000001,10.0,1,4000000.0,3000000.0
